index,ParticipantNum,TrialNumber,StartTime,EndTime,Causal_Response,Bonus_Response,Is_Human,TakesAction,ST_Outcome,End_Outcome,Is_Pivotal,MotivatedByEndOutcome,Dummy,ResponseStart,ResponseEnd,Context,DummyText,Action_time,Agent_time,Dummy_time,End_Outcome,Incentive_time,N/A,Pivotality_time,ST_Outcome,Time_Action_md,Time_Agent_md,Time_Incentive_md,Time_Pivotal_md,Time_ST_Outcome_md,Time_Dummy_md,Time_EndOutcome_md,Time_Action_md_Z,Time_Agent_md_Z,Time_Incentive_md_Z,Time_Pivotal_md_Z,Time_ST_Outcome_md_Z,Time_Dummy_md_Z,Time_EndOutcome_md_Z,Is_SouthAfrican,CorrectNumeracy,PostGraduateDegree,InfoOrderGroup,InfoOrderB,InfoOrderC,ContextIsFootball
42,58,11,09-Jul-2021 20:55:27,09-Jul-2021 20:55:46,5,5,1,0,1,1,0,0,B,09-Jul-2021 20:55:47,09-Jul-2021 20:55:59,Business,1,3.456059999999866,3.543450000000007,1.3686600000000908,1.899899999999889,1.7475499999999329,3.751489999999876,1.7983300000001918,1.3989200000000892,0.6757248936169029,0.9807554285714049,-2.547000434782685,0.1378083333335216,-1.2856136170211898,-0.9766581249999082,-0.1343106382979682,0.47843179589619966,0.5653094339624082,-0.6829623119708508,0.13436852236139285,-0.43509799343410743,-0.7994993504199669,-0.09936840646818144,0.0,1.0,1.0,A,0.0,0.0,0.0
43,58,12,09-Jul-2021 20:56:00,09-Jul-2021 20:56:25,1,3,0,0,1,0,0,1,A,09-Jul-2021 20:56:25,09-Jul-2021 20:56:33,Business,0,2.178710000000024,7.078129999999874,2.306160000000091,0.7749000000000024,5.525880000000029,3.767560000000003,1.1396499999999603,1.8125,-0.6016251063829388,4.515435428571271,1.2313295652174112,-0.5208716666667099,-0.872033617021279,-0.03915812499990823,-1.2593106382978547,-0.42596711002069215,2.602706211820456,0.3301733581096531,-0.5078702753086491,-0.2951276121764909,-0.032055122155558315,-0.9316886060691081,0.0,1.0,1.0,A,0.0,0.0,0.0
44,58,13,09-Jul-2021 20:56:34,09-Jul-2021 20:56:56,1,3,0,0,0,0,0,0,A,09-Jul-2021 20:56:57,09-Jul-2021 20:57:04,Football,0,1.571770000000015,5.412090000000035,2.107430000000022,1.0732400000000553,1.8530300000001036,5.366719999999873,2.738279999999918,1.2465799999999945,-0.1438429787233888,3.290160270270297,-2.0167657446807397,0.6689121276594729,-2.3263714893617062,0.05072872340430212,-0.35964326086951504,-0.10184478222983201,1.896455105776342,-0.5407831804348682,0.6522155228863463,-0.7873279759970924,0.0415268970494434,-0.2660785339307317,0.0,1.0,1.0,A,0.0,0.0,1.0
45,58,14,09-Jul-2021 20:57:06,09-Jul-2021 20:57:33,2,2,0,0,0,1,1,1,A,09-Jul-2021 20:57:33,09-Jul-2021 20:57:41,Business,0,4.075189999999907,6.452620000000024,3.058600000000069,2.2314400000000205,4.7807600000001,3.972659999999792,1.1533300000000963,1.2041100000000142,1.294854893616944,3.8899254285714213,0.48620956521748226,-0.5071916666665739,-1.4804236170212648,0.71328187500007,0.19722936170216343,0.9167928516917387,2.2421609691060573,0.13037406834663776,-0.4945317395216047,-0.5010287201926854,0.5838976619673802,0.14591820595477734,0.0,1.0,1.0,A,0.0,0.0,0.0
46,58,15,09-Jul-2021 20:57:42,09-Jul-2021 20:58:07,5,2,1,1,1,0,0,0,B,09-Jul-2021 20:58:08,09-Jul-2021 20:58:12,Business,1,2.344249999999988,5.063959999999952,1.351069999999936,1.730470000000082,7.379890000000046,2.256339999999909,3.164059999999949,1.953610000000026,-0.4360851063829747,2.5012654285713496,3.085339565217428,1.5035383333332788,-0.730923617021253,-0.994248125000063,-0.303740638297775,-0.3087602404191982,1.4417345063030287,0.8273145987334006,1.466008762146178,-0.2473709012638013,-0.813898650660276,-0.22471952772883783,0.0,1.0,1.0,A,0.0,0.0,0.0
47,58,16,09-Jul-2021 20:58:14,09-Jul-2021 20:58:29,3,2,1,1,0,0,0,0,A,09-Jul-2021 20:58:30,09-Jul-2021 20:58:38,Football,0,2.4375,2.1230500000000347,0.8403299999998808,0.5766599999999471,2.6445400000000063,1.658689999999979,2.937490000000139,1.324220000000082,0.7218870212765962,0.0011202702702970413,-1.2252557446808372,0.868122127659694,-2.2487314893616186,-1.2163712765958392,-0.8562232608696232,0.5111158509713378,0.0006457260739398173,-0.3285447009412029,0.8464530750876369,-0.7610518011316347,-0.9957302566934267,-0.633468369235585,0.0,1.0,1.0,A,0.0,0.0,1.0
48,58,17,09-Jul-2021 20:58:40,09-Jul-2021 20:58:55,6,5,0,0,1,1,0,1,A,09-Jul-2021 20:58:56,09-Jul-2021 20:59:07,Football,0,0.8916000000000395,3.680660000000103,1.2729499999999234,0.2646499999999605,3.497079999999982,1.3788999999999303,3.264160000000061,1.1831000000000813,-0.8240129787233643,1.5587302702703654,-0.3727157446808613,1.1947921276596158,-2.3898514893616194,-0.7837512765957966,-1.1682332608696098,-0.5834238356118702,0.8984553142572359,-0.09994140684820775,1.1649691193500233,-0.8088118964048086,-0.6415844198595266,-0.8643059029933629,0.0,1.0,1.0,A,0.0,0.0,1.0
49,58,18,09-Jul-2021 20:59:08,09-Jul-2021 20:59:24,2,4,0,0,1,1,1,0,B,09-Jul-2021 20:59:24,09-Jul-2021 20:59:34,Football,1,0.7914999999999281,2.3857399999999416,1.2373000000000047,0.511229999999955,2.5708100000000518,2.4609400000000505,4.416030000000092,1.1391499999999724,-0.9241129787234756,0.2638102702702039,-1.2989857446807918,2.3466621276596467,-2.4338014893617284,-0.8194012765957153,-0.9216532608696153,-0.6542973866999766,0.15206077908449833,-0.34831494148530245,2.2880874831563496,-0.8236861607703214,-0.6707677657129281,-0.6818761120443739,0.0,1.0,1.0,A,0.0,0.0,1.0
50,58,19,09-Jul-2021 20:59:36,09-Jul-2021 20:59:47,1,3,0,1,0,0,1,1,B,09-Jul-2021 20:59:48,09-Jul-2021 20:59:52,Business,1,1.9594699999998968,2.916020000000003,0.6596700000000055,0.4677699999999731,2.820309999999949,1.609380000000101,0.3813500000001113,0.0,-0.8208651063830661,0.3533254285714009,-1.474240434782669,-1.279171666666559,0.0,-1.6856481249999935,-1.566440638297884,-0.5811950554807142,0.2036574993229128,-0.3953083957074355,-1.247242474666341,-9.393487356605788e-18,-1.3798836527103655,-1.1589157197610929,0.0,1.0,1.0,A,0.0,0.0,0.0
51,58,20,09-Jul-2021 20:59:54,09-Jul-2021 21:00:08,2,2,0,0,0,0,1,0,B,09-Jul-2021 21:00:09,09-Jul-2021 21:00:21,Business,1,1.4321200000000545,1.5498100000000932,2.056640000000016,1.149409999999989,2.720209999999952,3.0297899999999345,1.205569999999966,0.9565500000001066,-1.3482151063829084,-1.012884571428509,-1.5743404347826662,-0.45495166666670417,-1.7279836170211724,-0.28867812499998324,-0.8848006382978681,-0.9545733488499469,-0.583828737586048,-0.42214958760307536,-0.44359569350504496,-0.5848119485502705,-0.23631398491459063,-0.6546110612223852,0.0,1.0,1.0,A,0.0,0.0,0.0
52,58,21,09-Jul-2021 21:00:23,09-Jul-2021 21:00:34,2,3,0,1,0,0,0,1,B,09-Jul-2021 21:00:35,09-Jul-2021 21:00:38,Football,1,1.5795899999999392,1.6977600000000166,0.6918899999999439,1.0244100000001026,0.3681700000000774,2.805650000000014,1.035160000000019,2.010259999999903,-0.13602297872346458,-0.4241697297297211,-3.501625744680766,-1.034207872340426,-1.5626914893617978,-1.364811276595776,-0.40847326086946767,-0.09630800730972205,-0.2444922993358056,-0.9389391464504692,-1.0083931810174498,-0.5288711338895755,-1.1172443060198485,-0.30220492979426766,0.0,1.0,1.0,A,0.0,0.0,1.0
53,58,22,09-Jul-2021 21:00:40,09-Jul-2021 21:01:04,3,2,1,0,1,0,0,0,A,09-Jul-2021 21:01:04,09-Jul-2021 21:01:12,Football,0,2.1626000000003387,4.424799999999891,0.9501899999999068,1.1689400000000203,6.417479999999955,2.6674899999999298,3.1611299999999574,2.9550799999999526,0.4469870212769349,2.3028702702701533,2.5476842553191115,1.0917621276595124,-0.6178714893617481,-1.1065112765958132,-0.26394326086955,0.3164790957857755,1.3273791314839476,0.6831456741910347,1.0645108341068286,-0.20910998581699766,-0.9057980722484689,-0.19527582895136497,0.0,1.0,1.0,A,0.0,0.0,1.0
54,58,23,09-Jul-2021 21:01:14,09-Jul-2021 21:01:29,2,3,0,0,0,0,0,1,B,09-Jul-2021 21:01:29,09-Jul-2021 21:01:33,Football,1,0.9057600000001004,3.91112999999973,0.3959899999999834,1.204590000000053,2.5873999999998887,2.0913200000002234,2.4726499999999305,1.3852600000000166,-0.8098529787233034,1.7892002702699923,-1.2823957446809549,0.40328212765948557,-2.187691489361684,-1.6607112765957366,-0.2282932608695174,-0.5733981664469272,1.031298693401091,-0.34386643625508967,0.3932158692988301,-0.7403936646841335,-1.3594701696394837,-0.1689005266262066,0.0,1.0,1.0,A,0.0,0.0,1.0
55,58,24,09-Jul-2021 21:01:35,09-Jul-2021 21:01:53,2,4,0,0,1,1,0,1,B,09-Jul-2021 21:01:53,09-Jul-2021 21:01:58,Business,1,1.615729999999985,4.662590000000137,1.6391700000003766,1.7328999999995176,1.8198300000001384,4.310060000000021,1.1284100000000308,1.373529999999846,-1.1646051063829779,2.0998954285715343,-2.47472043478248,-0.5321116666666394,-1.311003617021433,-0.7061481249996224,-0.3013106382983395,-0.8245724226234951,1.2103840177924594,-0.6635808799006968,-0.51882971553116,-0.4436908847251894,-0.5780579230194074,-0.22292171609811728,0.0,1.0,1.0,A,0.0,0.0,0.0
56,58,25,09-Jul-2021 21:01:59,09-Jul-2021 21:02:18,2,4,0,1,1,1,0,1,A,09-Jul-2021 21:02:19,09-Jul-2021 21:02:23,Business,0,1.0722599999999147,2.065430000000106,1.9511700000002747,1.7143599999999424,4.997549999999819,4.163080000000036,0.667969999999741,2.051280000000133,-1.7080751063830482,-0.49726457142849645,0.7029995652172012,-0.9925516666669292,-0.633253617021146,-0.3941481249997243,-0.3198506382979147,-1.2093641190252469,-0.2866243155169407,0.18850495736810016,-0.9677767489909224,-0.2143158523314319,-0.32265248385309564,-0.23663835298722768,0.0,1.0,1.0,A,0.0,0.0,0.0
57,58,26,09-Jul-2021 21:02:25,09-Jul-2021 21:02:35,6,1,1,0,0,0,1,1,B,09-Jul-2021 21:02:35,09-Jul-2021 21:02:41,Business,1,1.4165000000002692,2.261710000000221,0.3447200000000521,0.7773499999998421,2.226560000000063,1.7441399999997884,0.9741199999998572,0.4628999999999905,-1.3638351063826937,-0.3009845714283812,-2.067990434782555,-0.686401666666813,-2.2216336170212885,-2.000598124999947,-1.256860638298015,-0.9656327381404541,-0.17348812226656793,-0.5545187622212573,-0.6692685084087142,-0.7518809042731139,-1.6377039830483278,-0.92987599763454,0.0,1.0,1.0,A,0.0,0.0,0.0
58,58,27,09-Jul-2021 21:02:42,09-Jul-2021 21:02:54,2,4,0,1,1,1,0,1,A,09-Jul-2021 21:02:54,09-Jul-2021 21:02:58,Football,0,1.1860400000000482,3.1196299999999155,0.4125899999999092,0.8584000000000742,2.8847599999999147,2.42383000000018,0.59375,0.7084999999999582,-0.5295729787233556,0.9977002702701778,-0.9850357446809288,-1.475617872340445,-2.8644514893617425,-1.6441112765958108,-0.5744832608694961,-0.37495222340048684,0.575076475357498,-0.2641312032671936,-1.4387852191534882,-0.969433645389035,-1.3458812905044095,-0.42502579764830095,0.0,1.0,1.0,A,0.0,0.0,1.0
59,58,28,09-Jul-2021 21:03:00,09-Jul-2021 21:03:25,7,5,1,1,1,1,1,1,A,09-Jul-2021 21:03:26,09-Jul-2021 21:03:46,Business,0,2.422370000000001,3.940440000000081,3.289069999999583,2.204090000000406,3.841799999999921,2.7094700000000103,3.289539999999988,3.212890000000016,-0.3579651063829621,1.3777454285714787,-0.45275043478269694,1.629018333333318,0.5283563829787368,0.9437518749995841,0.1698793617025487,-0.25344913341622505,0.7941352815192018,-0.12140221079757338,1.588356676659498,0.1788148468626263,0.7725620580076207,0.12568357710254002,0.0,1.0,1.0,A,0.0,0.0,0.0
60,58,29,09-Jul-2021 21:03:47,09-Jul-2021 21:04:05,6,5,1,0,1,1,1,1,B,09-Jul-2021 21:04:06,09-Jul-2021 21:04:10,Business,1,3.13379000000009,2.547360000000026,2.407710000000179,0.8896499999998468,1.4233500000000276,3.793449999999893,1.582519999999931,2.308589999999868,0.3534548936171271,-0.015334571428576194,-2.8712004347825903,-0.07800166666673913,-0.3759436170214112,0.062391875000180175,-1.1445606382980102,0.2502557788220461,-0.008838878319513011,-0.7698945238845786,-0.0760546799907212,-0.12723287249350948,0.051074436650114796,-0.8467919457099201,0.0,1.0,1.0,A,0.0,0.0,0.0
61,58,30,09-Jul-2021 21:04:12,09-Jul-2021 21:04:23,4,3,1,0,0,0,1,0,B,09-Jul-2021 21:04:23,09-Jul-2021 21:04:33,Football,1,1.1347699999998897,2.377440000000206,0.9384899999997742,0.21875,1.255369999999857,1.8090799999999945,1.34862000000021,1.895020000000159,-0.5808429787235141,0.25551027027046835,-2.6144257446809864,-0.720747872340235,-1.6779314893615418,-1.1182112765959458,-1.2141332608695703,-0.41125279247435703,0.14727664211716787,-0.7010419891097454,-0.7027574041338293,-0.5678725042075197,-0.9153757762173172,-0.8982645671370549,0.0,1.0,1.0,A,0.0,0.0,1.0
62,58,31,09-Jul-2021 21:04:35,09-Jul-2021 21:04:45,2,3,0,0,1,0,0,1,B,09-Jul-2021 21:04:45,09-Jul-2021 21:04:56,Football,1,1.3833000000001905,2.1342799999999897,0.7231500000000324,0.6044899999999416,1.7314500000002226,1.9975499999998192,0.6674799999998413,0.6923799999999574,-0.3323129787232133,0.01235027027025204,-2.138345744680621,-1.4018878723406036,-2.8805714893617433,-1.3335512765956876,-0.8283932608696287,-0.23528672202551762,0.0071187210311226615,-0.5733841006213697,-1.3668955814658499,-0.9748892345032895,-1.0916546456725276,-0.6128786170979036,0.0,1.0,1.0,A,0.0,0.0,1.0
63,58,32,09-Jul-2021 21:04:57,09-Jul-2021 21:05:14,3,2,1,0,0,0,0,1,A,09-Jul-2021 21:05:15,09-Jul-2021 21:05:23,Football,0,0.7260900000001129,2.2065299999999297,1.4863199999997505,1.91016999999988,2.804679999999962,3.5117300000001705,2.867670000000089,1.453610000000026,-0.9895229787232909,0.08460027027019201,-1.0651157446808814,0.7983021276596443,-2.1193414893616747,-0.5703812765959695,0.4772867391303097,-0.7006094643888356,0.04876376872996024,-0.2856041567836934,0.7783758405377211,-0.7172615607164332,-0.4669182065425729,0.35311590575987095,0.0,1.0,1.0,A,0.0,0.0,1.0
64,59,1,09-Jul-2021 21:21:03,09-Jul-2021 21:21:30,6,5,1,0,1,1,0,1,B,09-Jul-2021 21:21:30,09-Jul-2021 21:22:00,Business,1,5.135749999999987,4.035639999999972,1.2734399999999937,1.2534100000000024,7.419929999999965,4.040520000000058,1.9731400000000008,1.8457100000000253,2.3554148936170245,1.4729454285713701,3.1253795652173473,0.31261833333333056,-0.8388236170212537,-1.0718781250000053,-0.7808006382978547,1.6676984794831904,0.8490087561341236,0.8380510754916353,0.3048151189189593,-0.28388815098018066,-0.8774471257964059,-0.5776676827703707,0.0,1.0,1.0,A,0.0,0.0,0.0
65,59,2,09-Jul-2021 21:22:01,09-Jul-2021 21:22:59,5,3,0,1,1,0,1,0,A,09-Jul-2021 21:22:59,09-Jul-2021 21:23:06,Football,0,2.767579999999981,0.6840899999999976,5.876950000000022,3.3476599999999905,20.96973,9.10400000000007,2.3266500000000008,12.982419999999962,1.0519670212765773,-1.43783972972974,17.099934255319155,0.2572821276595558,9.409468510638261,3.820248723404302,1.9147767391304202,0.7448215626909663,-0.828773759556104,4.585240926572029,0.25086015110524895,3.1845033484836276,3.127283022198514,1.4166287624039144,0.0,1.0,1.0,A,0.0,0.0,1.0
66,59,3,09-Jul-2021 21:23:07,09-Jul-2021 21:23:24,4,4,1,0,1,0,1,1,A,09-Jul-2021 21:23:25,09-Jul-2021 21:23:32,Football,0,1.958490000000012,0.0,2.812010000000015,1.1699199999999903,1.2080100000000016,3.0097699999999747,2.704589999999996,3.788580000000025,0.24287702127660826,0.0,-2.661785744680842,0.6352221276595511,0.21562851063832422,0.755308723404295,-0.26296326086958,0.17196360614940714,4.266232139967777e-17,-0.7137412783022894,0.619366453393655,0.07297646125070063,0.6183011416900104,-0.1945507855775125,0.0,1.0,1.0,A,0.0,0.0,1.0
67,59,4,09-Jul-2021 21:23:34,09-Jul-2021 21:23:47,5,4,1,1,1,0,1,1,A,09-Jul-2021 21:23:48,09-Jul-2021 21:23:55,Football,0,1.563960000000009,0.0,2.2587800000000016,1.2197300000000268,4.580080000000066,0.330569999999966,1.6699299999999653,1.5805599999999913,-0.1516529787233949,0.0,0.7102842553192228,-0.39943787234047967,-1.9923914893617094,0.20207872340428157,-0.21315326086954345,-0.10737447687516595,4.266232139967777e-17,0.19045830167308153,-0.38946756979981045,-0.6742971042614465,0.1654230932604327,-0.15769934634003982,0.0,1.0,1.0,A,0.0,0.0,1.0
68,59,5,09-Jul-2021 21:23:56,09-Jul-2021 21:24:28,5,2,0,0,0,0,1,1,A,09-Jul-2021 21:24:28,09-Jul-2021 21:24:36,Football,0,0.8427800000000047,0.0,4.800289999999961,2.116700000000037,6.972170000000062,4.576169999999991,0.5693400000000111,12.5717699999999,-0.872832978723399,0.0,3.102374255319219,-1.5000278723404339,8.998818510638198,2.7435887234042413,0.6838167391304668,-0.6179897373513304,4.266232139967777e-17,0.8318823448463372,-1.4625859251884568,3.0455245848503245,2.245921419208429,0.5059150976031843,0.0,1.0,1.0,A,0.0,0.0,1.0
69,59,6,09-Jul-2021 21:24:38,09-Jul-2021 21:24:40,3,3,0,1,1,1,1,1,B,09-Jul-2021 21:24:41,09-Jul-2021 21:24:48,Football,1,0.0,0.3291100000000142,0.0,0.0,1.039070000000038,0.0,0.0,0.2280199999999581,0.0,-1.7928197297297235,-2.8307257446808056,0.0,-3.3449314893617426,0.0,0.0,-1.5721368282692427e-16,-1.0333849572328508,-0.7590414876813959,1.2178247981427754e-16,-1.1320453983429353,-1.0603092917944562e-16,-8.213875995179094e-17,0.0,1.0,1.0,A,0.0,0.0,1.0
70,59,7,09-Jul-2021 21:24:49,09-Jul-2021 21:25:06,6,5,1,0,0,1,0,1,A,09-Jul-2021 21:25:07,09-Jul-2021 21:25:12,Football,0,0.964839999999981,0.8584000000000174,2.0620099999999297,0.7241300000000592,3.5146500000000174,4.001960000000054,1.2607400000000553,3.562979999999925,-0.7507729787234227,-1.2635297297297203,-0.35514574468082616,-0.8086278723403897,-0.00997148936177572,0.005308723404209736,-0.7087532608695111,-0.5315679027279241,-0.728301119218509,-0.09523012071826419,-0.7884438460165687,-0.0033747114649507227,0.004345759078413703,-0.5243641382709144,0.0,1.0,1.0,A,0.0,0.0,1.0
71,59,8,09-Jul-2021 21:25:13,09-Jul-2021 21:25:34,5,5,1,0,1,1,0,1,B,09-Jul-2021 21:25:35,09-Jul-2021 21:25:42,Football,1,0.7509699999999953,0.3447300000000268,1.9111300000000144,1.284179999999992,9.15134999999998,4.059079999999938,0.3627999999999929,3.100110000000029,-0.9646429787234085,-1.7771997297297109,5.281554255319136,-1.706567872340452,-0.4728414893616719,-0.14557127659570557,-0.1487032608695782,-0.6829937406020046,-1.0243815573012671,1.416215896845737,-1.6639705144742032,-0.16002660559114737,-0.11916569175941988,-0.1100166469051454,0.0,1.0,1.0,A,0.0,0.0,1.0
72,59,9,09-Jul-2021 21:25:44,09-Jul-2021 21:26:20,5,4,0,1,1,0,0,1,A,09-Jul-2021 21:26:20,09-Jul-2021 21:26:29,Business,0,5.840810000000033,0.4165100000000166,3.148930000000007,3.674320000000023,7.615250000000003,5.131329999999878,2.352540000000033,7.867189999999994,3.0604748936170703,-2.1461845714285857,3.320699565217385,0.6920183333333629,5.182656382978715,0.8036118750000081,1.6401093617021658,2.1669003369270268,-1.2370651743630035,0.8904249176600424,0.6747449783893381,1.7539977509862834,0.6578424482490619,1.2134188011550515,0.0,1.0,1.0,A,0.0,0.0,0.0
73,59,10,09-Jul-2021 21:26:30,09-Jul-2021 21:26:45,6,5,1,0,1,1,0,0,B,09-Jul-2021 21:26:46,09-Jul-2021 21:26:54,Football,1,0.5463799999999992,0.5947300000000268,1.2719700000000105,0.0,3.464349999999968,3.08253000000002,1.069340000000011,4.4965799999999945,-1.1692329787234046,-1.5271997297297109,-0.40544574468087546,-1.0000278723404339,0.9236285106382938,-0.7847312765957095,0.0,-0.8278490834301694,-0.8802810462325054,-0.10871775260989304,-0.9750663423334921,0.3125891841348092,-0.6423866548927345,-8.213875995179094e-17,0.0,1.0,1.0,A,0.0,0.0,1.0
